no,customerID,productID,quantity,price,transactionDate,paymentMethod,storeLocation,productCategory,discountAppliedInPercentage,totalAmount
31032,814789,D,8,18.73361468,12/19/2023 2:33,Cash,"246 Johnathan Cove Apt. 562
Lake Dennis, HI 35478",Books,19.90954037,120.0307048
31033,157836,D,2,19.92998127,11/29/2023 14:19,Debit Card,"464 Martin Summit
Perezhaven, MO 40519",Clothing,7.991757698,36.67445091
31034,880785,C,8,69.0094103,7/18/2023 15:11,PayPal,"14070 Cox Brooks
New Nataliechester, ME 21909",Clothing,9.759411343,498.1959846
31035,369802,D,2,62.41505471,11/27/2023 5:21,Credit Card,"884 Ashley Burgs Apt. 582
Williamsonport, NE 89472",Clothing,9.245436052,113.2890215
31036,199967,D,8,38.8194822,3/9/2024 4:17,Cash,"8884 Houston Station Suite 478
New Brianland, VI 12003",Clothing,5.122680485,294.6470733
31037,155696,B,2,31.8770503,11/8/2023 5:43,Debit Card,"USNS Moore
FPO AE 15857",Books,7.640130704,58.88320399
31038,762088,C,3,10.06203952,7/18/2023 13:26,Debit Card,"641 Lowe Village
North Bethany, AZ 46952",Books,10.6325088,26.97657685
31039,932802,C,7,24.30006473,12/19/2023 7:58,Credit Card,"78408 Larson Ramp
East Lisa, MH 45622",Electronics,12.84781726,148.2462577
31040,765265,C,9,61.79621684,1/2/2024 7:19,PayPal,"1823 Manuel Hills Suite 615
North Tina, KY 38578",Home Decor,7.172177391,516.2767429
31041,449540,A,3,60.08071671,8/29/2023 9:43,Debit Card,"43983 Parsons Extension Suite 783
Shannonchester, MS 30129",Home Decor,8.599543188,164.7421486
31042,839158,B,5,76.27819964,7/24/2023 2:58,PayPal,"10182 Sarah Isle
Lisaview, RI 77992",Electronics,11.09288436,339.0837358
31043,211506,B,9,12.96839255,7/15/2023 19:55,Credit Card,"3292 Vincent Estate
Ellisview, AS 55205",Clothing,19.01062578,94.52717978
31044,700653,C,7,81.56001776,8/29/2023 21:46,Cash,"6705 Patel Gateway Suite 766
Lake Christine, MH 47054",Home Decor,11.59907842,504.6986514
31045,140998,B,2,62.36019621,12/28/2023 8:10,PayPal,"67859 Daniel Divide
Cortezfort, NE 44412",Home Decor,9.268565277,113.1606014
31046,755141,C,5,34.5605108,5/31/2023 12:39,Debit Card,"84363 Nolan Lakes
Pachecoton, NV 91988",Home Decor,7.937651679,159.0860892
31047,980251,A,5,49.20251257,11/2/2023 0:10,Cash,"178 Elizabeth Overpass Apt. 948
Cynthiaview, OK 23131",Clothing,19.9962523,196.8192701
31048,537561,B,9,81.9437066,1/11/2024 5:40,Debit Card,"385 Norton Crossing
East Emily, IL 69609",Clothing,19.91082914,590.6523167
31049,303856,D,2,53.71349867,7/6/2023 11:26,Debit Card,"064 Duarte Overpass Apt. 653
South Kennethborough, IA 32225",Electronics,18.10204996,87.98050862
31050,860971,B,1,73.72527331,9/5/2023 8:12,PayPal,"064 Adams Bridge
South Jessicamouth, ND 03914",Books,2.151238802,72.13926663
31051,119564,B,4,46.66987703,9/11/2023 2:53,Credit Card,"313 Michael Crossing Apt. 702
West Shannonburgh, FM 52396",Home Decor,6.035177269,175.4130689
31052,853524,D,4,59.17234236,5/24/2023 23:37,Credit Card,"Unit 6352 Box 0728
DPO AA 63231",Books,11.62615081,209.1715064
31053,325249,A,1,84.95459862,5/1/2023 4:31,Debit Card,"310 Flynn Keys
Cindyview, FM 77217",Electronics,14.62196119,72.53257018
31054,48030,D,7,54.69882043,11/22/2023 22:05,Cash,"33615 Martin Freeway Suite 556
Martinezfort, LA 30327",Clothing,17.17438741,317.1324317
31055,297713,A,2,60.6808664,5/1/2023 13:30,Cash,"178 Amanda Mills
New Claudia, AK 92244",Clothing,9.250397971,110.1352895
31056,882793,D,9,47.99485937,3/8/2024 19:49,Debit Card,"050 Antonio Junctions
Lake Shawnside, OK 22842",Clothing,18.11092832,353.7229032
31057,124075,A,7,27.15988088,11/14/2023 16:16,Credit Card,"6024 Wendy Mall
New Stephaniefort, AS 48253",Books,18.24939801,155.4235628
31058,741606,B,7,97.61148203,2/1/2024 2:04,PayPal,"45196 Susan Ford
Jacksonberg, AL 04112",Books,1.724037884,671.5003617
31059,531131,D,1,11.8514314,7/12/2023 6:46,Cash,"410 Holland Lake
Beckerberg, NM 38356",Home Decor,19.66308331,9.521074571
31060,184152,A,9,21.17845545,12/12/2023 19:48,Debit Card,"390 Karen Field
Morenoport, IN 79362",Books,18.78484108,154.8010463
31061,943940,B,9,74.1444688,2/26/2024 22:51,Credit Card,"352 Christensen Shoals
Mikeside, PW 85671",Electronics,9.739038805,602.3115919
31062,818659,D,2,76.66190414,4/24/2024 15:34,PayPal,"767 John Turnpike
New Andre, AS 20578",Clothing,4.816990996,145.9382142
31063,161437,C,9,24.0773858,2/18/2024 5:54,PayPal,"70306 Davidson Valley Suite 080
Port Stephanie, SC 46865",Books,6.304356982,203.035153
31064,394543,B,2,67.04368926,10/26/2023 0:24,PayPal,"31940 Newman Glens
Nolanton, OR 91003",Home Decor,3.99901147,128.7252089
31065,329895,C,2,89.64001716,9/14/2023 14:25,PayPal,"6134 Harrison Square Suite 105
New Anthonyside, TN 49395",Electronics,18.33427099,146.410347
31066,254594,D,8,82.03295563,7/26/2023 2:07,Credit Card,"7378 Lynn Mews
North Alyssahaven, NY 76837",Books,12.7822313,572.378508
31067,730319,A,3,10.40302771,4/2/2024 8:45,Debit Card,"8500 Michael Squares Suite 975
Port Mary, CA 66952",Clothing,7.212418658,28.9581534
31068,982653,C,3,13.63296206,11/29/2023 11:21,Credit Card,"2481 Leslie Throughway
New Anthonyburgh, ID 27066",Clothing,4.990092174,38.85799406
31069,577775,C,7,51.98073448,3/23/2024 1:00,Debit Card,"66250 Joseph Orchard Suite 517
New Emily, WI 68619",Home Decor,1.096990268,359.8735762
31070,721966,B,6,41.68970051,6/26/2023 16:19,Credit Card,"76811 Julie Rapids
South James, NV 88279",Clothing,9.411366833,226.5967792
31071,571840,A,7,18.39411956,1/30/2024 11:14,Debit Card,"829 Christopher Falls
Johnside, GA 85226",Books,4.569053424,122.8757769
31072,419085,D,6,27.35071053,7/8/2023 15:43,PayPal,"PSC 3646, Box 6713
APO AE 47830",Books,0.204901806,163.7680106
31073,418015,A,9,94.86923225,12/3/2023 16:41,Credit Card,"4679 Theresa Estates Suite 765
Port Joseph, UT 02430",Electronics,5.505028295,806.8198875
31074,437652,A,2,43.11186754,2/29/2024 19:55,Credit Card,"2957 Johnathan Island Apt. 108
South Alexis, SD 17771",Clothing,5.326585647,81.63095399
31075,172425,C,8,29.91661087,9/21/2023 23:53,Debit Card,"145 Michael Lock
Jonathanbury, AZ 30401",Clothing,12.02588556,210.5509878
31076,563427,C,6,24.5771331,2/12/2024 2:41,Cash,"68275 Meyer Forge
Lake Dennisstad, DC 18143",Books,7.254404891,136.7652501
31077,760552,C,4,63.1234537,2/1/2024 7:39,Credit Card,"249 Ramos Manor
Skinnerton, AK 83895",Electronics,0.168456161,252.0684734
31078,649658,D,6,51.80304247,11/19/2023 12:54,Credit Card,"92217 Patterson Mission
Nealbury, OK 16928",Clothing,14.42360492,265.9870577
31079,651926,A,6,40.70229386,10/8/2023 6:34,Debit Card,"7948 Joe Summit
New Michelleport, OR 97021",Clothing,12.10747157,214.6456512
31080,980282,C,3,43.13198696,6/10/2023 17:41,Cash,"98504 Elijah Heights Apt. 905
Johnsonchester, MT 52062",Clothing,0.655277169,128.5480587
31081,961829,C,8,28.19501423,6/7/2023 2:36,Debit Card,"USS Hall
FPO AP 10484",Electronics,17.98328268,184.9970009
31082,79482,C,5,77.17628898,4/20/2024 6:13,Debit Card,"7651 Owen Shoals Apt. 487
South Michael, UT 62452",Electronics,11.01992927,343.3575826
31083,237391,D,4,77.38056658,2/2/2024 5:17,Credit Card,"49499 Scott Crossing Suite 619
Patrickmouth, TN 61009",Electronics,18.0140225,253.7648556
31084,847680,C,2,12.92230848,12/9/2023 16:50,Credit Card,"8884 Melanie Prairie
Hoffmanbury, WA 57882",Books,8.575104121,23.62841415
31085,937077,C,1,29.37213422,3/5/2024 19:03,Debit Card,"9102 Boyd Inlet
West William, MO 54375",Electronics,2.161473277,28.73726339
31086,965935,D,7,15.53176721,8/30/2023 4:26,Credit Card,"373 Mark Underpass Apt. 301
Johnside, AR 08389",Books,4.73699686,103.5721952
31087,316048,C,3,17.89490412,8/24/2023 10:20,Credit Card,"13087 Mark Crest
Port Josephfurt, CA 44812",Home Decor,14.98247171,45.64141552
31088,610499,D,3,96.16291533,4/25/2024 6:27,Cash,"0735 Thompson Mountain Apt. 932
Lake Stephanieport, HI 17389",Home Decor,19.69367258,231.6747169
31089,306882,D,3,50.95459843,9/2/2023 10:58,Cash,"7038 Rodriguez Dale
Port Nicolechester, MD 65654",Electronics,4.567589307,145.8816049
31090,578942,D,3,27.94846494,5/9/2023 8:55,PayPal,"1763 Carter Cove
West Stacey, AS 82981",Electronics,6.869207808,78.0858804
31091,122452,B,2,96.89498905,3/28/2024 1:41,PayPal,"764 Molina Vista Apt. 027
Millerborough, SC 29605",Home Decor,2.351494793,189.2330169
31092,521056,D,6,52.84780925,2/10/2024 0:50,Debit Card,"Unit 0867 Box 9205
DPO AE 62290",Books,2.011949269,310.7072289
31093,93073,C,3,71.66924113,3/24/2024 23:11,Debit Card,"Unit 9338 Box 8582
DPO AE 16523",Books,12.83881341,187.403283
31094,456730,A,1,96.16339313,9/21/2023 15:07,PayPal,"7798 Turner Rest
Amyhaven, NM 71021",Clothing,9.043568609,87.4667907
31095,712131,D,9,93.68082742,3/15/2024 13:41,PayPal,"0142 Robert Underpass Apt. 609
Lake Brianview, PW 97559",Books,12.89816808,734.3794516
31096,970982,A,6,96.80156454,2/2/2024 17:19,Credit Card,"57318 Rodriguez Wall Suite 825
East Sarahview, KS 87021",Home Decor,10.80126539,518.0746239
31097,863298,A,6,85.54952047,2/25/2024 23:01,Cash,"PSC 9629, Box 3710
APO AE 29314",Electronics,9.24399192,465.8479782
31098,370683,B,9,73.07442406,6/18/2023 22:46,Credit Card,"687 Hartman Ports Apt. 537
Port Tylerland, CA 47492",Books,17.43564476,543.0008436
31099,395200,A,2,28.83212782,7/4/2023 17:20,Debit Card,"6808 Jimenez Square
Harrisonhaven, DC 66786",Books,4.391946233,55.13167253
31100,685878,B,9,26.45006838,4/25/2024 16:53,PayPal,"PSC 2354, Box 6047
APO AA 80783",Books,17.11259889,197.3139684
31101,118713,A,3,41.73497175,10/11/2023 2:45,Debit Card,"USNV Mitchell
FPO AP 61835",Home Decor,18.25123878,102.3534672
31102,684000,D,3,91.03761289,4/15/2024 8:41,Credit Card,"108 Wood Stream
New Ryan, PW 96034",Electronics,0.318993586,272.2416262
31103,356043,D,3,32.23822635,7/27/2023 3:52,Cash,"36926 Amy Ranch
Port Brittneytown, MN 85256",Clothing,11.23165207,85.8520228
31104,919503,B,1,28.91006475,2/6/2024 8:56,Cash,"9277 Jacob Trace Apt. 888
Timothystad, IA 42250",Home Decor,12.46067907,25.30767436
31105,466025,A,7,61.83878264,2/5/2024 7:35,Debit Card,"422 Sarah Squares
New Laurieville, TN 94897",Clothing,17.32381207,357.881637
31106,99965,B,7,30.83450806,11/12/2023 16:54,Debit Card,"4983 Dana Canyon
Lake Jeromechester, SC 02664",Books,13.80724725,186.0397791
31107,375488,B,2,62.14557709,2/19/2024 11:06,Credit Card,"835 Lawrence Island
Lake Christopher, MA 56313",Home Decor,18.56505123,101.2164377
31108,828381,D,6,68.63076083,8/15/2023 4:49,Credit Card,"1244 Perez Knolls Apt. 806
East Brian, WY 63412",Books,4.822930098,391.9244833
31109,738108,A,4,41.86213968,12/25/2023 19:29,Credit Card,"07627 Patrick Crossroad
Ramirezfort, AS 90528",Home Decor,11.98842629,147.3741117
31110,128019,A,7,50.89024552,9/12/2023 21:01,Cash,"4524 Brandon Motorway
West Gregoryburgh, NE 72731",Home Decor,16.93815239,295.8926473
31111,695356,B,7,52.05911374,7/31/2023 8:56,Credit Card,"4475 Barrett Falls Apt. 041
Cannonberg, NY 37630",Home Decor,10.84418108,324.8961042
31112,407770,D,4,20.8424659,3/11/2024 18:12,Debit Card,"027 Tara Key Suite 242
Simmonshaven, ME 01466",Home Decor,4.233340379,79.84053351
31113,394805,C,3,20.12260099,6/15/2023 2:54,Debit Card,"6966 Maria Flats Suite 354
Gregoryburgh, WA 37517",Electronics,16.46970829,50.42540192
31114,143534,C,7,23.36583419,1/31/2024 0:45,Credit Card,"20026 Sims Ports Suite 403
New Calvinland, AL 59047",Home Decor,11.90954409,144.0814891
31115,179439,A,9,78.13381248,12/3/2023 23:42,PayPal,"5000 Webster Heights Apt. 288
Port Davidtown, VA 21456",Clothing,11.86509298,619.7684669
31116,442979,D,4,79.10860258,6/15/2023 7:38,Cash,"1305 Wilson Lakes
Williamburgh, DE 69443",Clothing,15.85408223,266.2666387
31117,70276,C,6,48.64671192,6/5/2023 4:27,Debit Card,"4523 Joshua Rest Apt. 628
Tranborough, MS 84690",Home Decor,3.611288502,281.3396329
31118,949331,B,7,12.43024699,9/26/2023 17:37,Cash,"936 Bentley Trail Apt. 877
Sullivanchester, FL 19960",Home Decor,19.42105392,70.11313415
31119,336351,A,3,11.2319418,12/12/2023 16:00,Cash,"933 Aaron Cliffs Suite 224
Lisaburgh, WY 22310",Books,15.47553818,28.48121507
31120,824935,C,5,96.32438892,2/6/2024 12:51,PayPal,"1538 Theresa Place
Williamstown, PR 66580",Books,10.87507533,429.2451953
31121,346035,B,1,30.59783884,2/2/2024 21:59,Credit Card,"580 Griffin Manors
Jamesstad, FL 43079",Books,12.56757495,26.75243251
31122,382870,B,6,25.118214,5/5/2023 20:35,Credit Card,"510 Gabriel Key
Joshuaburgh, NY 45083",Clothing,4.586985283,143.7962713
31123,264623,A,5,17.63237791,2/3/2024 9:59,Credit Card,"82629 Clark Orchard Apt. 256
West Whitney, MH 95318",Clothing,0.166031708,88.01551284
31124,295321,C,7,72.94455824,10/24/2023 21:37,PayPal,"5573 Beltran Grove
Milesport, IN 73190",Books,13.66571576,440.8331357
31125,828567,B,9,75.46797558,10/15/2023 19:37,Cash,"99247 Anthony Flats
Ericstad, MD 84313",Home Decor,18.37701293,554.3929435
31126,94188,C,4,96.25122325,8/31/2023 8:34,Cash,"2645 Barnett Ports Suite 074
South Anthony, MN 36562",Electronics,13.12444718,334.4751292
31127,301055,D,9,85.84310555,7/5/2023 18:56,Debit Card,"4155 Brown Ways
East Kendrahaven, NJ 02224",Clothing,7.312625624,716.0914855
31128,259979,C,6,12.24268888,8/21/2023 21:45,Debit Card,"4038 Taylor Center
Port Michellemouth, NV 11369",Home Decor,16.30225045,61.48113048
31129,202187,D,5,83.21747124,3/26/2024 21:29,Debit Card,"9394 Rebecca River Suite 542
New Gregoryhaven, RI 00845",Books,1.984857549,407.8286149
31130,413972,D,2,97.06216422,3/11/2024 2:03,PayPal,"0067 Wilson Fork Apt. 759
West Aaronborough, WA 70708",Clothing,19.64231864,155.9938093
31131,67902,B,1,57.31666004,12/29/2023 20:10,Credit Card,"86824 Tony Summit Suite 673
New Jennifermouth, MH 81416",Books,8.892883826,52.21955605
31132,625750,D,8,24.73041996,4/17/2024 18:53,PayPal,"Unit 3744 Box 9031
DPO AP 95910",Home Decor,16.22633184,165.7406396
31133,934529,C,6,30.90444489,8/13/2023 10:23,Debit Card,"969 Ibarra Street Apt. 951
Michaeltown, FL 61543",Electronics,17.93817484,152.1645092
31134,630800,A,7,85.38656136,9/23/2023 7:49,Cash,"5775 Duncan Alley Apt. 912
West Peter, AR 53368",Books,8.011420761,549.8211926
31135,483406,C,6,96.98722513,10/28/2023 20:56,Credit Card,"38152 Williams Shoals
Murilloton, MI 53937",Electronics,16.54854334,485.6235129
31136,188124,B,7,96.03726846,4/22/2024 10:05,PayPal,"76761 Nicholas Street Suite 231
North Darleneton, VA 53822",Electronics,7.504473733,621.8112381
31137,342271,C,9,54.62507484,9/6/2023 14:24,Cash,"1335 Johnson Lane Apt. 453
Lake Brandonside, SC 17169",Clothing,4.749326969,468.2767628
31138,594914,A,5,65.51126062,8/30/2023 2:54,Credit Card,"4924 Calhoun Greens
North Tyler, NM 60093",Clothing,16.3435454,274.02199
31139,198775,D,1,70.20803473,9/7/2023 22:29,PayPal,"1268 Green Port Apt. 251
West Juliamouth, TX 40166",Home Decor,4.167356181,67.28221585
31140,152903,D,1,48.18589772,12/7/2023 19:54,Credit Card,"0466 Aaron Glens
Bishopside, SC 58525",Electronics,6.341817097,45.13003622
31141,598167,C,9,94.48300859,10/14/2023 13:54,Debit Card,"069 Gomez Ferry
North Jill, MD 96450",Electronics,9.191334669,772.1888316
31142,254818,B,5,83.70997336,3/2/2024 3:46,Cash,"4006 Smith Knoll Apt. 240
North Jeffreyside, OR 52607",Clothing,8.071196619,384.7678841
31143,211829,C,2,22.1044821,11/25/2023 18:11,Cash,"136 Tina Valleys Suite 040
Davidside, OH 90736",Home Decor,5.922239113,41.59080363
31144,210539,D,3,21.91870547,6/14/2023 2:18,Cash,"613 Solomon Station Apt. 690
Thomasborough, DC 52018",Books,2.309486924,64.2374875
31145,204760,C,1,60.46662843,5/17/2023 20:44,Debit Card,"8673 Kim Squares
New Meganchester, HI 13102",Electronics,5.604664182,57.07767697
31146,740683,B,6,58.23264519,7/22/2023 10:44,Debit Card,"908 Jacob Hill Apt. 348
North Kellimouth, GU 68966",Electronics,10.28883242,313.4471155
31147,212456,A,6,11.69349102,9/19/2023 6:44,PayPal,"8035 Hunt Forges
Nunezburgh, WI 31181",Clothing,0.734032652,69.64594187
31148,887005,B,3,50.991786,3/4/2024 1:43,Cash,"345 Jordan Tunnel Suite 556
Port Robert, UT 17673",Electronics,4.897767534,145.4829806
31149,40157,B,3,95.33675136,4/25/2024 7:53,Debit Card,"63428 Mary Roads Apt. 209
New Rebecca, MN 20563",Home Decor,11.23342832,253.8814972
31150,683674,A,7,50.08813781,6/24/2023 19:46,Cash,"9195 Hampton Land
West Joanne, MO 23042",Electronics,10.85444341,312.5594446
31151,919515,A,1,70.47997648,1/18/2024 5:02,PayPal,"9728 Brendan Lane
Jasonhaven, NH 80512",Books,17.74187868,57.97550455
31152,275080,D,5,73.36161939,3/23/2024 21:00,Cash,"2360 Ashley Via Apt. 284
Millerhaven, AK 09707",Clothing,6.28871421,343.740584
31153,171028,D,3,12.73791326,1/9/2024 0:59,Credit Card,"379 Kelley Fork Suite 124
South Laura, PR 74533",Books,5.772867571,36.00771119
31154,423952,D,5,35.09309695,4/13/2024 14:21,PayPal,"26048 Walsh Mount Suite 925
South Tammystad, AK 63800",Books,7.507992569,162.2915492
31155,465642,D,4,94.42603778,5/12/2023 23:45,Cash,"Unit 5753 Box 8347
DPO AA 46888",Electronics,14.31634697,323.6307143
31156,991730,D,6,55.92026623,9/12/2023 7:43,Cash,"73834 Townsend Stravenue
South Olivia, NC 02317",Books,3.653379996,323.2637185
31157,810317,A,9,98.09688766,6/26/2023 15:49,Cash,"801 Jones Trail Apt. 207
Williamsonton, MI 99795",Clothing,2.527009501,860.5617299
31158,636508,A,2,90.55008218,1/25/2024 19:53,Credit Card,"7326 Susan Walks Apt. 409
West Matthew, PA 94575",Books,5.491737869,171.1546181
31159,965102,A,8,35.25047196,2/24/2024 9:09,PayPal,"84107 Breanna Lake Apt. 455
Brandonborough, NJ 90197",Home Decor,11.69080391,249.0352673
31160,409790,B,2,34.0160956,10/26/2023 10:50,Cash,"2828 Baker Cliffs
West Carrie, IA 54028",Home Decor,0.665221499,67.57962645
31161,210048,B,4,41.93678719,3/3/2024 7:58,PayPal,"79931 Joshua Landing
Ashleyland, IA 60880",Home Decor,16.39487014,140.2452215
31162,301717,B,9,55.81233689,10/9/2023 10:16,Debit Card,"USNV Landry
FPO AE 98014",Books,6.661296422,468.8506052
31163,53706,D,4,90.72846716,12/14/2023 5:58,Credit Card,"6670 Jason Valley Apt. 494
Lake Kristinville, OK 30742",Books,3.893039092,348.7854899
31164,422232,B,7,55.125175,10/9/2023 17:25,Credit Card,"030 Smith Fort Apt. 153
West Joyce, UT 23446",Electronics,16.53405596,322.075234
31165,423022,C,5,80.50990202,5/16/2023 0:33,Credit Card,"595 Norris Hill
East Debbieburgh, NY 62760",Electronics,18.90954644,326.4292235
31166,709691,A,2,62.10087622,1/26/2024 15:27,PayPal,"10527 Lewis Via
Samueltown, MI 73544",Clothing,0.343096812,123.7756202
31167,312969,C,8,30.60549271,10/27/2023 5:43,Debit Card,"0632 Barrett Trail
Andrewport, RI 41962",Books,13.64116165,211.4443838
31168,960573,C,2,47.94925527,2/22/2024 20:41,Debit Card,"1822 William Court
Jeremyburgh, AR 97309",Electronics,7.161780069,89.03047012
31169,691621,A,3,47.13640443,11/19/2023 13:07,PayPal,"79640 Rios Drive
Lake Brycetown, IA 56564",Home Decor,11.67900741,124.8940208
31170,704828,D,7,99.30826766,10/16/2023 14:15,PayPal,"83816 Melissa Isle Apt. 119
Marshallport, CO 59789",Books,11.67912357,613.9695266
31171,515110,D,5,59.48972067,3/11/2024 3:12,Cash,"320 Ross Vista
Carlosport, UT 75024",Home Decor,19.01696004,240.8829213
31172,853484,A,3,16.81374806,10/5/2023 12:34,Credit Card,"08373 Samuel Rapid
Lake Joseph, MH 61491",Home Decor,15.02093222,42.86449908
31173,817516,A,2,61.71803853,3/21/2024 7:08,Cash,"2721 Jennings Course Suite 517
East Ianport, KY 35310",Home Decor,9.239380412,112.0313483
31174,827809,C,6,60.98122259,10/2/2023 14:54,PayPal,"67551 Hogan Coves
New April, IL 03111",Clothing,15.29428959,309.9274669
31175,456219,B,1,53.23967078,1/4/2024 15:57,PayPal,"9813 Robert Mews Apt. 320
Aaronfurt, VI 40351",Home Decor,8.056900398,48.95020353
31176,531992,D,8,38.85670519,5/6/2023 0:06,Debit Card,"2770 Frye Mews Apt. 143
West Marc, IA 34354",Clothing,0.547685337,309.1511417
31177,575880,C,5,32.31319478,5/22/2023 5:41,Cash,"PSC 4364, Box 1993
APO AA 09265",Clothing,3.724232984,155.5488806
31178,7840,C,5,28.50063867,8/14/2023 5:10,PayPal,"164 Hammond River
Marshallborough, MT 79186",Electronics,6.665573054,133.0045389
31179,562483,A,2,18.21576599,3/30/2024 15:00,Cash,"308 Geoffrey Gateway
Chaneyton, VI 86907",Clothing,8.761200307,33.23969249
31180,874176,C,7,44.05071082,1/4/2024 20:16,Credit Card,"630 Perez Divide Suite 250
Arellanostad, DE 37656",Books,5.098146188,292.6345883
31181,122116,B,5,74.76681793,3/19/2024 4:05,Debit Card,"Unit 5659 Box 0814
DPO AE 18866",Books,13.97140316,321.6042219
31182,881731,C,8,62.17056627,6/10/2023 12:31,Debit Card,"0908 Linda Drive
East Kelly, FM 24721",Clothing,0.168620705,496.5258706
31183,497900,A,5,11.35867226,1/22/2024 11:12,PayPal,"1259 Jade Oval Apt. 797
North Benjamin, OH 59553",Clothing,15.29782371,48.10521303
31184,105579,D,9,85.08258101,2/24/2024 2:22,Cash,"440 Evans Parks Suite 254
Port Samantha, TX 11235",Clothing,13.23493297,664.397626
31185,860507,B,5,45.99145825,4/1/2024 22:57,PayPal,"38473 York Shores Apt. 805
South Bryan, AS 74875",Clothing,9.847664627,207.3118684
31186,861004,D,3,73.23746594,11/23/2023 16:47,Cash,"770 Gonzales Ranch
Andersonland, CT 59017",Home Decor,17.73902386,180.7375632
31187,24860,A,2,78.73358644,5/15/2023 6:07,Credit Card,"Unit 2871 Box 1551
DPO AP 31937",Home Decor,0.594219237,156.5314726
31188,483695,B,5,52.88998727,11/25/2023 4:32,PayPal,"4168 Mullen Knolls
Lake Amandaville, MH 97810",Books,1.058590893,261.6504934
31189,571416,D,5,81.31299166,11/7/2023 9:37,Cash,"5942 Hess Inlet Apt. 864
Burkeshire, PW 42540",Books,4.973194347,386.3456928
31190,234171,C,6,64.87370779,1/17/2024 21:30,PayPal,"58582 Clay Alley
Reevesland, DE 19688",Electronics,8.299001202,356.939028
31191,623637,C,2,81.67727892,6/30/2023 18:38,Debit Card,"053 Cynthia Haven Suite 906
Katherineside, ND 19732",Home Decor,14.87954306,139.0481461
31192,678618,B,5,71.47898018,12/22/2023 9:56,Debit Card,"8212 Curry Via Apt. 833
Shawnview, OR 86058",Electronics,19.42291384,287.9783973
31193,676176,C,1,24.73239083,11/30/2023 19:01,PayPal,"45847 Roberts Mews Apt. 366
Kellybury, NY 91615",Clothing,2.128500289,24.20596182
31194,98601,D,3,31.67418544,1/3/2024 0:17,Debit Card,"44440 Kayla Drive
West Sallystad, FM 94897",Clothing,15.99881686,79.82007156
31195,865444,D,3,48.22513869,9/15/2023 18:55,Debit Card,"5889 Bailey Passage Suite 270
Susanberg, GU 60610",Home Decor,1.226228268,142.9013652
31196,768089,D,3,44.11362677,6/11/2023 11:40,PayPal,"7369 Dawn Station
New David, MN 51864",Electronics,15.96430114,111.2135836
31197,995470,D,3,37.96710146,5/1/2023 1:12,Debit Card,"0387 Katherine Groves Suite 427
Lisamouth, KS 29280",Clothing,6.697444683,106.2728275
31198,70684,D,8,51.67276604,5/15/2023 6:06,Cash,"1918 Stacy Roads
South Dakota, AL 73859",Electronics,18.65983502,336.2457052
31199,955735,A,1,56.90986885,9/12/2023 14:31,PayPal,"38423 Nathan Groves
South Carl, MH 76674",Electronics,10.40564476,50.98803007
31200,174481,A,6,91.90390727,11/10/2023 9:04,Credit Card,"PSC 5671, Box 2869
APO AE 33793",Electronics,12.64360366,481.7036489
31201,515405,A,6,37.00362024,2/15/2024 5:44,Debit Card,"92355 Christina Roads Apt. 027
Millershire, SC 63151",Electronics,15.66435326,187.2434547
31202,141249,C,1,14.94577789,2/26/2024 7:31,Cash,"0077 Kristen Land
South Meganton, MT 50017",Books,15.51100551,12.62753746
31203,368242,A,1,38.19041475,4/27/2024 3:12,Debit Card,"770 Walker Track
Port Angela, PW 65922",Electronics,6.782282836,35.6002328
31204,334142,C,3,74.45705881,3/18/2024 12:16,PayPal,"1394 Christopher Ville
Stevenshire, AL 97025",Electronics,6.832953914,208.1083269
31205,807434,D,8,44.35754737,4/9/2024 6:58,Credit Card,"Unit 0016 Box 9334
DPO AP 99263",Home Decor,17.50139689,292.7548556
31206,69458,C,6,27.469899,12/7/2023 19:42,Cash,"498 Spencer Pike Apt. 987
Laurenmouth, NY 17675",Home Decor,10.53799144,147.4507404
31207,304837,A,4,44.86575752,6/3/2023 1:19,PayPal,"764 Williams Street Suite 627
Janetchester, PR 32331",Clothing,0.033200417,179.4034476
31208,25891,C,5,74.79820179,3/10/2024 10:46,PayPal,"1176 Washington Estates
Port Mary, SD 72765",Electronics,10.10286679,336.2071955
31209,137990,A,3,18.42356249,4/21/2024 21:58,Credit Card,"852 Underwood Expressway
West Bryceview, DE 63026",Books,12.08121012,48.59331957
31210,381633,C,6,72.60625603,8/5/2023 20:09,PayPal,"8868 Nicole Knolls Apt. 383
Alexanderview, OK 81180",Books,3.033606377,422.4220081
31211,102877,C,6,22.20772487,7/7/2023 17:51,Credit Card,"Unit 0855 Box 7411
DPO AP 99889",Electronics,16.26660446,111.5716926
31212,141383,A,6,98.1916452,2/9/2024 7:35,Credit Card,"PSC 3214, Box 9188
APO AP 82004",Electronics,3.151731234,570.5814507
31213,127600,B,9,49.97887637,9/21/2023 7:12,Debit Card,"USNS Valenzuela
FPO AA 74899",Electronics,6.601100747,420.1174835
31214,935044,C,8,45.24792764,1/26/2024 4:09,Debit Card,"0414 Leslie Knoll Suite 900
South Matthew, AR 39002",Clothing,1.459257251,356.7011518
31215,551630,B,6,62.6710336,3/18/2024 7:43,PayPal,"838 Rachel Keys Suite 649
Ferrellshire, RI 76123",Books,17.19202346,311.3796888
